item_id,item,quantity,price_per_unit,price,has_sold,created_at,insert_time
6474817474201082,Iron Ore,6,29.17,175.0,True,2025-09-21T17:10:53Z,2025-09-21 15:04:52.706428
7319147423794990,Iron Ore,6,27.67,166.0,True,2025-09-21T16:58:59Z,2025-09-21 15:04:52.706517
1689743945435735,Iron Ore,6,29.5,177.0,False,2025-09-21T16:48:30Z,2025-09-21 15:04:52.706605
1689743899886868,Iron Ore,6,29.5,177.0,False,2025-09-21T16:48:26Z,2025-09-21 15:04:52.706693
1689743945435733,Iron Ore,6,29.5,177.0,False,2025-09-21T16:48:21Z,2025-09-21 15:04:52.706781
1689743945435734,Iron Ore,6,29.5,177.0,True,2025-09-21T16:48:17Z,2025-09-21 15:04:52.706869
7600717854608294,Iron Ore,4,30.0,120.0,True,2025-09-21T16:45:36Z,2025-09-21 15:04:52.706959
3941543600259080,Iron Ore,6,31.67,190.0,False,2025-09-21T16:38:34Z,2025-09-21 15:04:52.707049
5067442838765627,Iron Ore,6,33.33,200.0,False,2025-09-21T16:38:29Z,2025-09-21 15:04:52.707143
11822842948157538,Iron Ore,6,33.33,200.0,False,2025-09-21T16:38:24Z,2025-09-21 15:04:52.707238
11822842149732360,Iron Ore,6,32.5,195.0,False,2025-09-21T16:38:17Z,2025-09-21 15:04:52.707337
11822841967739762,Iron Ore,6,32.5,195.0,False,2025-09-21T16:38:11Z,2025-09-21 15:04:52.707444
11822841967739764,Iron Ore,6,31.67,190.0,False,2025-09-21T16:38:05Z,2025-09-21 15:04:52.707646
11822842065191827,Iron Ore,6,31.67,190.0,False,2025-09-21T16:37:59Z,2025-09-21 15:04:52.707752
15482013603528706,Iron Ore,6,31.67,190.0,False,2025-09-21T16:37:56Z,2025-09-21 15:04:52.707856
11822842948157538,Iron Ore,6,30.83,185.0,False,2025-09-21T16:36:57Z,2025-09-21 15:04:52.707974
5067406533397997,Iron Ore,3,20.0,60.0,True,2025-09-21T16:23:27Z,2025-09-21 15:04:52.708137
14074611704857274,Iron Ore,3,29.0,87.0,True,2025-09-21T16:19:52Z,2025-09-21 15:04:52.708219
82472959314364544,Iron Ore,5,28.8,144.0,True,2025-09-21T16:15:43Z,2025-09-21 15:04:52.708289
8726471530119554,Iron Ore,6,15.0,90.0,True,2025-09-21T16:05:20Z,2025-09-21 15:04:52.708365
6193270126151993,Iron Ore,2,17.5,35.0,True,2025-09-21T16:04:51Z,2025-09-21 15:04:52.708442
9570927429485451,Iron Ore,6,15.0,90.0,True,2025-09-21T15:56:31Z,2025-09-21 15:04:52.708553
3660040189903945,Iron Ore,5,20.0,100.0,True,2025-09-21T15:54:45Z,2025-09-21 15:04:52.708638
15482013308879972,Iron Ore,6,33.33,200.0,False,2025-09-21T15:33:59Z,2025-09-21 15:04:52.708720
15482013308879972,Iron Ore,6,33.33,200.0,False,2025-09-21T15:33:44Z,2025-09-21 15:04:52.708794
7319179789271620,Iron Ore,2,17.0,34.0,True,2025-09-21T15:09:18Z,2025-09-21 15:04:52.708872
4504490566352942,Iron Ore,5,17.6,88.0,True,2025-09-21T15:08:44Z,2025-09-21 15:04:52.708968
10696804503519724,Iron Ore,6,24.0,144.0,True,2025-09-21T14:59:48Z,2025-09-21 15:04:52.709065
10696804503519725,Iron Ore,6,24.0,144.0,True,2025-09-21T14:59:45Z,2025-09-21 15:04:52.709159
8445016533766104,Iron Ore,6,20.0,120.0,True,2025-09-21T14:56:29Z,2025-09-21 15:04:52.709256
8445016533766112,Iron Ore,6,20.0,120.0,True,2025-09-21T14:55:31Z,2025-09-21 15:04:53.332072
15200542079517084,Iron Ore,3,20.0,60.0,True,2025-09-21T14:37:13Z,2025-09-21 15:04:53.332356
15200542079517084,Iron Ore,3,20.0,60.0,True,2025-09-21T14:37:12Z,2025-09-21 15:04:53.332519
3378582336438587,Iron Ore,2,20.0,40.0,True,2025-09-21T14:37:07Z,2025-09-21 15:04:53.332610
3378582336110892,Iron Ore,6,20.0,120.0,True,2025-09-21T14:37:01Z,2025-09-21 15:04:53.332695
15200542212555600,Iron Ore,3,20.0,60.0,True,2025-09-21T14:36:52Z,2025-09-21 15:04:53.332805
6756291468724157,Iron Ore,4,20.0,80.0,True,2025-09-21T14:28:40Z,2025-09-21 15:04:53.332932
2815500895457841,Iron Ore,6,20.0,120.0,True,2025-09-21T14:23:23Z,2025-09-21 15:04:53.333039
2815500895457842,Iron Ore,6,20.0,120.0,True,2025-09-21T14:23:15Z,2025-09-21 15:04:53.333129
3378587803782757,Iron Ore,6,22.33,134.0,True,2025-09-21T13:54:18Z,2025-09-21 15:04:53.333216
3378587748729644,Iron Ore,6,22.33,134.0,True,2025-09-21T13:54:12Z,2025-09-21 15:04:53.333375
3378587748729631,Iron Ore,6,22.33,134.0,True,2025-09-21T13:54:06Z,2025-09-21 15:04:53.333493
3378587873509656,Iron Ore,5,23.8,119.0,True,2025-09-21T13:53:59Z,2025-09-21 15:04:53.333595
3378587748729629,Iron Ore,6,22.33,134.0,True,2025-09-21T13:53:26Z,2025-09-21 15:04:53.333681
3378587748729629,Iron Ore,6,13.0,78.0,True,2025-09-21T13:51:25Z,2025-09-21 15:04:53.333782
2815500895457841,Iron Ore,6,24.0,144.0,True,2025-09-21T13:50:10Z,2025-09-21 15:04:53.333953
2815500895457841,Iron Ore,6,24.0,144.0,True,2025-09-21T13:50:09Z,2025-09-21 15:04:53.334129
2815500895457842,Iron Ore,6,24.0,144.0,True,2025-09-21T13:50:05Z,2025-09-21 15:04:53.334282
1971169047742790,Iron Ore,6,24.0,144.0,True,2025-09-21T13:34:57Z,2025-09-21 15:04:53.334452
12104188049962532,Iron Ore,6,24.0,144.0,True,2025-09-21T13:34:52Z,2025-09-21 15:04:53.334621
12104187980742667,Iron Ore,6,24.0,144.0,True,2025-09-21T13:34:49Z,2025-09-21 15:04:53.334737
1971169047742790,Iron Ore,6,19.17,115.0,True,2025-09-21T13:25:45Z,2025-09-21 15:04:53.334846
5630392467587161,Iron Ore,6,24.5,147.0,True,2025-09-21T13:20:11Z,2025-09-21 15:04:53.334942
15482013308879972,Iron Ore,6,33.33,200.0,False,2025-09-21T13:14:24Z,2025-09-21 15:04:53.335104
15482013308879974,Iron Ore,6,33.33,200.0,False,2025-09-21T13:14:21Z,2025-09-21 15:04:53.335258
7600696563271137,Iron Ore,6,33.33,200.0,False,2025-09-21T13:14:18Z,2025-09-21 15:04:53.335370
15482013308879973,Iron Ore,6,33.33,200.0,False,2025-09-21T13:14:06Z,2025-09-21 15:04:53.335474
15482013308879976,Iron Ore,6,33.33,200.0,False,2025-09-21T13:13:54Z,2025-09-21 15:04:53.335578
11259755582260667,Iron Ore,6,18.5,111.0,True,2025-09-21T13:06:19Z,2025-09-21 15:04:53.335680
14919050127409248,Iron Ore,6,22.17,133.0,True,2025-09-21T13:04:52Z,2025-09-21 15:04:53.335858
3097116842459276,Iron Ore,6,24.5,147.0,True,2025-09-21T12:56:52Z,2025-09-21 15:04:53.335999
7319198459234424,Iron Ore,1,20.0,20.0,True,2025-09-21T12:51:21Z,2025-09-21 15:04:53.336149
7319198409097624,Iron Ore,6,23.33,140.0,True,2025-09-21T12:51:16Z,2025-09-21 15:04:53.336278
3660062629823783,Iron Ore,6,24.67,148.0,True,2025-09-21T12:40:29Z,2025-09-21 15:04:53.336420
4223017740339073,Iron Ore,3,23.33,70.0,True,2025-09-21T12:34:02Z,2025-09-21 15:04:53.336558
1971217915446024,Iron Ore,6,23.83,143.0,True,2025-09-21T12:30:23Z,2025-09-21 15:04:53.336692
1971217915446025,Iron Ore,6,24.0,144.0,True,2025-09-21T12:30:18Z,2025-09-21 15:04:53.336831
14919057367040096,Iron Ore,6,24.17,145.0,True,2025-09-21T12:28:40Z,2025-09-21 15:04:53.336968
1971217839425646,Iron Ore,6,24.17,145.0,True,2025-09-21T12:28:36Z,2025-09-21 15:04:53.337100
7600715936366883,Iron Ore,6,24.67,148.0,True,2025-09-21T12:24:34Z,2025-09-21 15:04:53.337237
7600715936366886,Iron Ore,6,24.67,148.0,True,2025-09-21T12:24:31Z,2025-09-21 15:04:53.337372
7600715936366885,Iron Ore,6,24.67,148.0,True,2025-09-21T12:24:28Z,2025-09-21 15:04:53.337517
7600715936366887,Iron Ore,6,24.67,148.0,True,2025-09-21T12:24:23Z,2025-09-21 15:04:53.337687
9289533887482831,Iron Ore,4,24.75,99.0,True,2025-09-21T12:03:35Z,2025-09-21 15:04:53.337828
1689742430568495,Iron Ore,6,23.33,140.0,True,2025-09-21T12:00:09Z,2025-09-21 15:04:53.337963
14074591028839511,Iron Ore,6,25.0,150.0,True,2025-09-21T11:54:53Z,2025-09-21 15:04:53.338121
34903681372063006,Iron Ore,6,25.0,150.0,True,2025-09-21T11:48:13Z,2025-09-21 15:04:53.338283
15200541564272767,Iron Ore,5,25.0,125.0,True,2025-09-21T11:35:16Z,2025-09-21 15:04:53.338428
15200541564272768,Iron Ore,6,25.0,150.0,True,2025-09-21T11:34:56Z,2025-09-21 15:04:53.338565
10978294284944522,Iron Ore,6,25.0,150.0,True,2025-09-21T11:34:41Z,2025-09-21 15:04:53.338701
14919050127409248,Iron Ore,6,27.33,164.0,True,2025-09-21T11:28:55Z,2025-09-21 15:04:53.953690
5067441681203937,Iron Ore,6,27.5,165.0,True,2025-09-21T11:27:17Z,2025-09-21 15:04:53.953850
5067441369385605,Iron Ore,6,27.5,165.0,True,2025-09-21T11:27:13Z,2025-09-21 15:04:53.953952
6193342286856562,Iron Ore,5,33.2,166.0,False,2025-09-21T11:20:20Z,2025-09-21 15:04:53.954120
6193342286856561,Iron Ore,6,27.67,166.0,True,2025-09-21T11:20:15Z,2025-09-21 15:04:53.954240
5067441369385602,Iron Ore,6,28.0,168.0,True,2025-09-21T11:17:11Z,2025-09-21 15:04:53.954338
5067441369385604,Iron Ore,6,28.0,168.0,True,2025-09-21T11:17:08Z,2025-09-21 15:04:53.954431
5067441460871244,Iron Ore,6,28.0,168.0,True,2025-09-21T11:17:05Z,2025-09-21 15:04:53.954520
7600715778557257,Iron Ore,6,28.0,168.0,True,2025-09-21T11:17:02Z,2025-09-21 15:04:53.954609
5067441460871245,Iron Ore,6,28.0,168.0,True,2025-09-21T11:16:58Z,2025-09-21 15:04:53.954706
4504488039416862,Iron Ore,2,11.0,22.0,True,2025-09-21T11:12:18Z,2025-09-21 15:04:53.954794
51229232351217925,Iron Ore,6,23.33,140.0,True,2025-09-21T11:10:00Z,2025-09-21 15:04:53.954883
8445102249673857,Iron Ore,5,28.0,140.0,True,2025-09-21T11:00:52Z,2025-09-21 15:04:53.954968
5911866956383132,Iron Ore,6,28.33,170.0,True,2025-09-21T10:57:26Z,2025-09-21 15:04:53.955054
11822841736136480,Iron Ore,6,28.33,170.0,True,2025-09-21T10:57:23Z,2025-09-21 15:04:53.955139
3378592389137433,Iron Ore,5,33.4,167.0,False,2025-09-21T10:45:41Z,2025-09-21 15:04:53.955224
32088928380782320,Iron Ore,5,27.2,136.0,True,2025-09-21T10:33:07Z,2025-09-21 15:04:53.955308
3941542200737845,Iron Ore,5,7.8,39.0,True,2025-09-21T10:09:35Z,2025-09-21 15:04:53.955393
5911866941898994,Iron Ore,6,28.0,168.0,True,2025-09-21T10:08:07Z,2025-09-21 15:04:53.955478
5911866941898988,Iron Ore,6,28.0,168.0,True,2025-09-21T10:08:04Z,2025-09-21 15:04:53.955562
15482011682867069,Iron Ore,6,28.0,168.0,True,2025-09-21T10:08:00Z,2025-09-21 15:04:53.955651
6756290617017904,Iron Ore,6,28.0,168.0,True,2025-09-21T10:07:57Z,2025-09-21 15:04:53.955734
7882190683439432,Iron Ore,6,28.0,168.0,True,2025-09-21T10:07:54Z,2025-09-21 15:04:53.955812
5911866941898994,Iron Ore,6,7.5,45.0,True,2025-09-21T09:45:43Z,2025-09-21 15:04:53.955889
5911866941898988,Iron Ore,6,7.5,45.0,True,2025-09-21T09:45:31Z,2025-09-21 15:04:53.955967
15482011682867069,Iron Ore,6,7.5,45.0,True,2025-09-21T09:44:31Z,2025-09-21 15:04:53.956044
6756290617017904,Iron Ore,6,7.5,45.0,True,2025-09-21T09:44:27Z,2025-09-21 15:04:53.956120
7882190683439432,Iron Ore,6,7.5,45.0,True,2025-09-21T09:44:24Z,2025-09-21 15:04:53.956200
5911843765289486,Iron Ore,5,8.0,40.0,True,2025-09-21T09:36:45Z,2025-09-21 15:04:53.956325
3097117138685676,Iron Ore,5,10.0,50.0,True,2025-09-21T09:36:24Z,2025-09-21 15:04:53.956443
6474814152377720,Iron Ore,3,21.67,65.0,True,2025-09-21T09:36:10Z,2025-09-21 15:04:53.956538
5911862040529780,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:33Z,2025-09-21 15:04:53.956628
5067438045463620,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:30Z,2025-09-21 15:04:53.956715
5067438045463618,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:26Z,2025-09-21 15:04:53.956803
5067438045463619,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:23Z,2025-09-21 15:04:53.956889
5067437994478864,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:20Z,2025-09-21 15:04:53.956976
5067437994478863,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:15Z,2025-09-21 15:04:53.957092
5067437994478854,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:12Z,2025-09-21 15:04:53.957199
5067437994478847,Iron Ore,6,28.33,170.0,True,2025-09-21T09:20:09Z,2025-09-21 15:04:53.957289
36592520703312518,Iron Ore,6,28.33,170.0,True,2025-09-21T09:13:24Z,2025-09-21 15:04:53.957376
34903672195319783,Iron Ore,6,28.33,170.0,True,2025-09-21T09:13:21Z,2025-09-21 15:04:53.957500
16889263642903921,Iron Ore,6,28.33,170.0,True,2025-09-21T09:13:18Z,2025-09-21 15:04:53.957728
34903672195319777,Iron Ore,6,28.33,170.0,True,2025-09-21T09:12:57Z,2025-09-21 15:04:53.957909
34903672300962093,Iron Ore,6,28.33,170.0,True,2025-09-21T09:12:53Z,2025-09-21 15:04:53.958055
34903672300962095,Iron Ore,6,28.33,170.0,True,2025-09-21T09:12:50Z,2025-09-21 15:04:53.958142
34903672195319778,Iron Ore,6,28.33,170.0,True,2025-09-21T09:12:44Z,2025-09-21 15:04:53.958222
3378592020106774,Iron Ore,6,29.17,175.0,True,2025-09-21T09:11:37Z,2025-09-21 15:04:53.958386
5067408193225262,Iron Ore,2,28.0,56.0,True,2025-09-21T09:05:43Z,2025-09-21 15:04:53.958642
9008090914095263,Iron Ore,6,29.17,175.0,True,2025-09-21T09:04:31Z,2025-09-21 15:04:53.958828
16326440907637640,Iron Ore,6,29.17,175.0,True,2025-09-21T09:04:25Z,2025-09-21 15:04:53.959008
3659991056056570,Iron Ore,6,26.67,160.0,True,2025-09-21T08:53:42Z,2025-09-21 15:06:42.171029
5630261853880648,Iron Ore,3,25.0,75.0,True,2025-09-21T08:43:00Z,2025-09-21 15:06:42.171481
6193341624483891,Iron Ore,3,23.33,70.0,True,2025-09-21T08:32:11Z,2025-09-21 15:06:42.171682
32651849137455843,Iron Ore,6,29.5,177.0,True,2025-09-21T08:29:04Z,2025-09-21 15:06:42.171813
2534042818905029,Iron Ore,2,25.0,50.0,True,2025-09-21T08:27:42Z,2025-09-21 15:06:42.171930
15482010023297116,Iron Ore,6,30.0,180.0,False,2025-09-21T08:15:15Z,2025-09-21 15:06:42.172035
15482010078086827,Iron Ore,6,30.0,180.0,True,2025-09-21T08:15:07Z,2025-09-21 15:06:42.172136
5067441114514652,Iron Ore,5,20.0,100.0,True,2025-09-21T08:07:44Z,2025-09-21 15:06:42.172228
5067441537877306,Iron Ore,6,23.33,140.0,True,2025-09-21T08:04:32Z,2025-09-21 15:06:42.172322
5067441537877305,Iron Ore,6,23.33,140.0,True,2025-09-21T08:04:29Z,2025-09-21 15:06:42.172415
5067441610359331,Iron Ore,6,23.33,140.0,True,2025-09-21T08:04:27Z,2025-09-21 15:06:42.172508
5067441610359323,Iron Ore,6,23.33,140.0,True,2025-09-21T08:04:24Z,2025-09-21 15:06:42.172623
5067441537877308,Iron Ore,6,23.33,140.0,True,2025-09-21T08:04:22Z,2025-09-21 15:06:42.172777
11822777550308245,Iron Ore,5,28.0,140.0,True,2025-09-21T07:57:35Z,2025-09-21 15:06:42.172879
5067441512972861,Iron Ore,5,28.0,140.0,True,2025-09-21T07:54:49Z,2025-09-21 15:06:42.173071
1971216807954343,Iron Ore,6,24.0,144.0,True,2025-09-21T07:48:22Z,2025-09-21 15:06:42.173224
1971216807954344,Iron Ore,6,24.0,144.0,True,2025-09-21T07:48:19Z,2025-09-21 15:06:42.173319
3941541550360245,Iron Ore,5,30.0,150.0,True,2025-09-21T07:24:44Z,2025-09-21 15:06:42.173409
4504447342150403,Iron Ore,5,30.0,150.0,True,2025-09-21T07:21:14Z,2025-09-21 15:06:42.173498
4504447342150404,Iron Ore,6,30.0,180.0,True,2025-09-21T07:20:51Z,2025-09-21 15:06:42.173584
5911866328876657,Iron Ore,6,30.0,180.0,True,2025-09-21T07:10:27Z,2025-09-21 15:06:42.173669
5067441243883047,Iron Ore,6,32.5,195.0,False,2025-09-21T07:08:27Z,2025-09-21 15:06:42.173826
5067441243883048,Iron Ore,6,32.5,195.0,False,2025-09-21T07:08:24Z,2025-09-21 15:06:42.173980
5067441243883049,Iron Ore,6,32.5,195.0,False,2025-09-21T07:08:20Z,2025-09-21 15:06:42.174116
5067441243883050,Iron Ore,6,32.5,195.0,True,2025-09-21T07:08:17Z,2025-09-21 15:06:42.174243
6193212932752819,Iron Ore,6,31.33,188.0,True,2025-09-21T07:06:39Z,2025-09-21 15:06:42.174391
9008090946339824,Iron Ore,2,25.0,50.0,True,2025-09-21T06:55:08Z,2025-09-21 15:06:42.174757
72339854914159537,Iron Ore,6,33.0,198.0,True,2025-09-21T06:45:17Z,2025-09-21 15:06:42.175002
15200540417197267,Iron Ore,6,33.17,199.0,True,2025-09-21T06:33:54Z,2025-09-21 15:06:42.175238
1689741104906630,Iron Ore,6,33.33,200.0,False,2025-09-21T06:33:22Z,2025-09-21 15:06:42.175453
1689741104906631,Iron Ore,6,33.33,200.0,False,2025-09-21T06:33:17Z,2025-09-21 15:06:42.175670
1689741290964692,Iron Ore,6,33.33,200.0,False,2025-09-21T06:33:12Z,2025-09-21 15:06:42.175866
3660065250934861,Iron Ore,6,33.33,200.0,False,2025-09-21T06:30:07Z,2025-09-21 15:06:42.176056
3660065250934871,Iron Ore,6,33.33,200.0,False,2025-09-21T06:30:05Z,2025-09-21 15:06:42.176265
3660065250934867,Iron Ore,6,33.33,200.0,False,2025-09-21T06:30:02Z,2025-09-21 15:06:42.176375
3660065250934881,Iron Ore,6,33.33,200.0,True,2025-09-21T06:29:59Z,2025-09-21 15:06:42.176617
3660065364902612,Iron Ore,6,33.33,200.0,True,2025-09-21T06:29:57Z,2025-09-21 15:06:42.176730
3378591292983982,Iron Ore,4,32.5,130.0,True,2025-09-21T06:16:24Z,2025-09-21 15:06:42.176842
3378591292983981,Iron Ore,6,33.33,200.0,True,2025-09-21T06:16:05Z,2025-09-21 15:06:42.176951
7600715936366883,Iron Ore,6,34.67,208.0,True,2025-09-21T06:15:05Z,2025-09-21 15:06:42.177141
7600715936366885,Iron Ore,6,34.67,208.0,True,2025-09-21T06:15:01Z,2025-09-21 15:06:42.177290
7600715936366886,Iron Ore,6,34.67,208.0,True,2025-09-21T06:14:57Z,2025-09-21 15:06:42.177455
7600715936366887,Iron Ore,6,34.67,208.0,True,2025-09-21T06:14:54Z,2025-09-21 15:06:42.177612
5067429393465651,Iron Ore,6,34.83,209.0,False,2025-09-21T06:14:08Z,2025-09-21 15:06:42.177756
7037763604119678,Iron Ore,6,33.33,200.0,True,2025-09-21T06:03:24Z,2025-09-21 15:06:42.177965
15200540270922169,Iron Ore,5,31.0,155.0,True,2025-09-21T05:56:14Z,2025-09-21 15:06:42.178119
15200540270922160,Iron Ore,6,31.67,190.0,True,2025-09-21T05:55:59Z,2025-09-21 15:06:42.178275
15200540270922161,Iron Ore,6,31.67,190.0,True,2025-09-21T05:55:54Z,2025-09-21 15:06:42.178425
15200540248377083,Iron Ore,3,33.0,99.0,True,2025-09-21T05:50:17Z,2025-09-21 15:06:42.178602
5067440724312327,Iron Ore,5,29.0,145.0,True,2025-09-21T05:41:32Z,2025-09-21 15:06:42.178774
23363202903313687,Iron Ore,4,30.0,120.0,True,2025-09-21T05:40:55Z,2025-09-21 15:06:42.805857
23363202903313684,Iron Ore,6,31.33,188.0,True,2025-09-21T05:40:50Z,2025-09-21 15:06:42.806042
5067440995306416,Iron Ore,6,33.17,199.0,True,2025-09-21T05:38:04Z,2025-09-21 15:06:42.806275
5067440995306408,Iron Ore,6,33.17,199.0,True,2025-09-21T05:37:59Z,2025-09-21 15:06:42.806455
7600715645715625,Iron Ore,6,29.67,178.0,True,2025-09-21T05:33:45Z,2025-09-21 15:06:42.806584
7600715778557259,Iron Ore,6,29.67,178.0,True,2025-09-21T05:33:35Z,2025-09-21 15:06:42.806701
7600715778557261,Iron Ore,6,29.67,178.0,True,2025-09-21T05:33:31Z,2025-09-21 15:06:42.806845
7600715778557260,Iron Ore,6,29.67,178.0,True,2025-09-21T05:33:28Z,2025-09-21 15:06:42.807019
14074558474291716,Iron Ore,2,30.0,60.0,True,2025-09-21T05:33:21Z,2025-09-21 15:06:42.807159
14074558474291720,Iron Ore,6,31.17,187.0,True,2025-09-21T05:32:56Z,2025-09-21 15:06:42.807281
7037622160461605,Iron Ore,3,30.0,90.0,True,2025-09-21T05:32:38Z,2025-09-21 15:06:42.807400
7037622160461609,Iron Ore,6,30.0,180.0,True,2025-09-21T05:32:31Z,2025-09-21 15:06:42.807580
15200540174057758,Iron Ore,6,31.33,188.0,True,2025-09-21T05:31:17Z,2025-09-21 15:06:42.807758
15200540174057745,Iron Ore,6,31.33,188.0,True,2025-09-21T05:31:12Z,2025-09-21 15:06:42.807885
5067440995306406,Iron Ore,6,31.5,189.0,True,2025-09-21T05:30:21Z,2025-09-21 15:06:42.808004
5067440995306405,Iron Ore,6,31.5,189.0,True,2025-09-21T05:30:14Z,2025-09-21 15:06:42.808120
2534136004676029,Iron Ore,6,31.67,190.0,True,2025-09-21T05:25:53Z,2025-09-21 15:06:42.808235
36592529119314574,Iron Ore,6,31.67,190.0,True,2025-09-21T05:23:17Z,2025-09-21 15:06:42.808346
15763489306904065,Iron Ore,6,31.67,190.0,True,2025-09-21T05:21:05Z,2025-09-21 15:06:42.808458
23363195988279780,Iron Ore,6,33.33,200.0,True,2025-09-21T05:14:23Z,2025-09-21 15:06:42.808570
8445006901412878,Iron Ore,6,33.33,200.0,True,2025-09-21T05:14:18Z,2025-09-21 15:06:42.808699
8726588108900160,Iron Ore,6,33.33,200.0,True,2025-09-21T05:13:09Z,2025-09-21 15:06:42.808814
3941457730601372,Iron Ore,6,33.67,202.0,True,2025-09-21T05:11:37Z,2025-09-21 15:06:42.808913
5911865817432664,Iron Ore,3,33.0,99.0,True,2025-09-21T05:00:31Z,2025-09-21 15:06:42.809014
5067429778229017,Iron Ore,6,33.17,199.0,True,2025-09-21T04:59:46Z,2025-09-21 15:06:42.809323
7600715384553935,Iron Ore,6,29.67,178.0,True,2025-09-21T04:58:31Z,2025-09-21 15:06:42.809461
4504458801382206,Iron Ore,6,30.0,180.0,True,2025-09-21T04:53:26Z,2025-09-21 15:06:42.809574
10415329995135208,Iron Ore,6,16.33,98.0,True,2025-09-21T04:48:27Z,2025-09-21 15:06:42.809719
5911785870065709,Iron Ore,6,16.5,99.0,True,2025-09-21T04:47:01Z,2025-09-21 15:06:42.809848
1689677899760226,Iron Ore,6,16.5,99.0,True,2025-09-21T04:46:57Z,2025-09-21 15:06:42.809956
54888410140246378,Iron Ore,5,24.0,120.0,True,2025-09-21T04:45:31Z,2025-09-21 15:06:42.810072
5067440809118527,Iron Ore,5,28.0,140.0,True,2025-09-21T04:40:37Z,2025-09-21 15:06:42.810179
5067440793846276,Iron Ore,6,30.5,183.0,True,2025-09-21T04:36:11Z,2025-09-21 15:06:42.810350
5067440785130483,Iron Ore,6,30.5,183.0,True,2025-09-21T04:35:57Z,2025-09-21 15:06:42.810507
5067440724312327,Iron Ore,5,36.6,183.0,True,2025-09-21T04:35:53Z,2025-09-21 15:06:42.810614
5067440785130482,Iron Ore,6,30.5,183.0,True,2025-09-21T04:35:47Z,2025-09-21 15:06:42.810726
7600715541710733,Iron Ore,6,30.67,184.0,True,2025-09-21T04:34:30Z,2025-09-21 15:06:42.810924
7600715541710729,Iron Ore,6,30.67,184.0,True,2025-09-21T04:34:28Z,2025-09-21 15:06:42.811053
7600715541710730,Iron Ore,6,30.67,184.0,True,2025-09-21T04:34:25Z,2025-09-21 15:06:42.811181
7600715541710731,Iron Ore,6,30.67,184.0,True,2025-09-21T04:34:22Z,2025-09-21 15:06:42.811311
7600715541710732,Iron Ore,6,30.67,184.0,True,2025-09-21T04:34:19Z,2025-09-21 15:06:42.811438
14919058644992568,Iron Ore,6,30.83,185.0,True,2025-09-21T04:21:32Z,2025-09-21 15:06:42.811614
7882186818453557,Iron Ore,6,30.83,185.0,True,2025-09-21T04:21:30Z,2025-09-21 15:06:42.811772
5911862087454202,Iron Ore,6,30.83,185.0,True,2025-09-21T04:21:27Z,2025-09-21 15:06:42.811935
